MPC ID,Securely Classified,Class,a_i,a_f,a_min,a_mean,a_max,a_sigma,a_delta,adot_min,adot_mean,adot_max,adot_delta,e_i,e_f,e_min,e_mean,e_max,e_sigma,e_delta,edot_min,edot_mean,edot_max,edot_delta,i_i,i_f,i_min,i_mean,i_max,i_sigma,i_delta,idot_min,idot_mean,idot_max,idot_delta,Om_i,Om_f,Om_min,Om_mean,Om_max,Om_sigma,Om_delta,Omdot_min,Omdot_mean,Omdot_max,Omdot_delta,o_i,o_f,o_min,o_mean,o_max,o_sigma,o_delta,odot_min,odot_mean,odot_max,odot_delta
K11CB9X, True, Classical,4.178100e+01,4.177600e+01,4.176100e+01,4.177796e+01,4.179800e+01,8.977332e-03,3.700000e-02,-2.600780e-05,-5.018105e-08,2.600000e-05,5.200780e-05,1.414400e-01,1.434900e-01,1.409200e-01,1.422215e-01,1.436200e-01,7.329601e-04,2.700000e-03,-8.400000e-07,2.049493e-08,9.700000e-07,1.810000e-06,2.738200e+01,2.728000e+01,2.728000e+01,2.732973e+01,2.738400e+01,2.966175e-02,1.040000e-01,-1.000000e-05,-1.019961e-06,8.000000e-06,1.800000e-05,3.237800e+02,3.156000e+02,3.156000e+02,3.196888e+02,3.237800e+02,2.388210e+00,8.180000e+00,-1.100000e-04,-8.180020e-05,-6.000000e-05,5.000000e-05,6.714600e+01,7.768400e+01,6.713100e+01,7.241513e+01,7.768400e+01,3.060770e+00,1.055300e+01,-2.690000e-04,1.053829e-04,5.610000e-04,8.300000e-04
K11CB9Y,False,  Resonant,6.279800e+01,6.286700e+01,6.220000e+01,6.256009e+01,6.289300e+01,2.769403e-01,6.930000e-01,-1.180000e-04,6.897698e-07,1.200000e-04,2.380000e-04,3.696200e-01,3.706400e-01,3.628700e-01,3.670462e-01,3.708600e-01,3.134533e-03,7.990000e-03,-1.300000e-06,1.019742e-08,1.400000e-06,2.700000e-06,2.183500e+01,2.187900e+01,2.183200e+01,2.185342e+01,2.187900e+01,1.380434e-02,4.700000e-02,-4.000000e-06,4.399950e-07,3.000000e-06,7.000000e-06,1.782300e+02,1.756600e+02,1.756600e+02,1.769082e+02,1.782300e+02,7.636927e-01,2.570000e+00,-6.000000e-05,-2.570008e-05,-1.000000e-05,5.000000e-05,1.654600e+01,2.045200e+01,1.654600e+01,1.853573e+01,2.045200e+01,1.138646e+00,3.906000e+00,-2.800000e-05,3.906008e-05,1.740000e-04,2.020000e-04
K11F62X, True,Scattering,4.792000e+01,4.776100e+01,4.733100e+01,4.799359e+01,4.873600e+01,3.671451e-01,1.405000e+00,-2.990000e-04,-1.589485e-06,3.230000e-04,6.220000e-04,5.747700e-01,5.681500e-01,5.674000e-01,5.727351e-01,5.792700e-01,3.394720e-03,1.187000e-02,-2.690000e-06,-6.619647e-08,2.510000e-06,5.200000e-06,1.827400e+01,1.914500e+01,1.821400e+01,1.868000e+01,1.915400e+01,2.704541e-01,9.400000e-01,-2.599220e-05,8.709999e-06,9.800000e-05,1.239922e-04,2.883200e+02,2.764600e+02,2.764600e+02,2.824796e+02,2.883200e+02,3.460641e+00,1.186000e+01,-3.300000e-04,-1.185998e-04,-5.000000e-05,2.800000e-04,2.329200e+02,2.444600e+02,2.329200e+02,2.384104e+02,2.444600e+02,3.131729e+00,1.154000e+01,-4.000000e-04,1.153995e-04,5.500000e-04,9.500000e-04
K11H60O,False,  Resonant,9.371700e+01,9.372900e+01,9.362400e+01,9.368617e+01,9.375800e+01,3.952717e-02,1.340000e-01,-3.300000e-05,1.202550e-07,3.400000e-05,6.700000e-05,6.090900e-01,6.089800e-01,6.085600e-01,6.088863e-01,6.092200e-01,1.702399e-04,6.600000e-04,-1.500000e-07,-1.098500e-09,1.800000e-07,3.300000e-07,2.222700e+01,2.222900e+01,2.222600e+01,2.222846e+01,2.223200e+01,1.293738e-03,6.000000e-03,-2.000000e-06,1.999100e-08,1.000200e-06,3.000200e-06,3.532300e+02,3.524600e+02,3.524600e+02,3.528452e+02,3.532300e+02,2.238838e-01,7.700000e-01,-1.000500e-05,-7.700000e-06,0.000000e+00,1.000500e-05,2.420600e+02,2.422400e+02,2.420600e+02,2.421490e+02,2.422400e+02,5.103881e-02,1.800000e-01,-1.000200e-05,1.800040e-06,1.000500e-05,2.000700e-05
K11H83P, True,  Detached,5.247500e+01,5.248000e+01,5.245200e+01,5.248760e+01,5.253800e+01,2.540097e-02,8.600000e-02,-6.598680e-05,5.005799e-08,6.400000e-05,1.299868e-04,3.120300e-01,3.144300e-01,3.117900e-01,3.133686e-01,3.149700e-01,7.878936e-04,3.180000e-03,-8.698260e-07,2.400040e-08,9.200000e-07,1.789826e-06,2.865000e+01,2.845100e+01,2.845100e+01,2.854947e+01,2.865000e+01,5.927976e-02,1.990000e-01,-1.000000e-05,-1.989962e-06,2.001001e-06,1.200100e-05,1.229500e+01,8.196400e+00,8.196400e+00,1.024919e+01,1.229500e+01,1.200820e+00,4.098600e+00,-6.000000e-05,-4.098596e-05,-2.500000e-05,3.500000e-05,2.082900e+02,2.144200e+02,2.082900e+02,2.113698e+02,2.144200e+02,1.822593e+00,6.130000e+00,-6.000000e-05,6.129916e-05,2.400000e-04,3.000000e-04
K11HA2Z, True, Classical,4.319100e+01,4.318600e+01,4.317700e+01,4.318811e+01,4.319300e+01,2.893834e-03,1.600000e-02,-1.200000e-05,-5.000200e-08,1.200000e-05,2.400000e-05,8.211900e-03,6.997000e-03,6.997000e-03,7.757448e-03,8.500600e-03,3.620754e-04,1.503600e-03,-5.965000e-07,-1.215199e-08,6.437000e-07,1.240200e-06,2.395700e+00,2.570700e+00,2.395700e+00,2.484241e+00,2.570700e+00,5.069001e-02,1.750000e-01,9.000000e-07,1.749997e-06,2.400000e-06,1.500000e-06,1.546400e+02,1.494600e+02,1.494600e+02,1.520092e+02,1.546400e+02,1.518267e+00,5.180000e+00,-7.000000e-05,-5.180008e-05,-3.000000e-05,4.000000e-05,4.940300e+01,7.140600e+01,4.527700e+01,5.848257e+01,7.223300e+01,7.129039e+00,2.695600e+01,-4.687000e-03,2.199731e-04,4.032194e-03,8.719194e-03
K11HA3E,False, Classical,4.402100e+01,4.402000e+01,4.401200e+01,4.402106e+01,4.403200e+01,4.524568e-03,2.000000e-02,-1.500000e-05,-9.892978e-09,1.200000e-05,2.700000e-05,1.007200e-01,1.008300e-01,1.004600e-01,1.008737e-01,1.014900e-01,2.400896e-04,1.030000e-03,-5.000000e-07,1.102541e-09,6.300000e-07,1.130000e-06,6.814300e+00,7.032600e+00,6.814300e+00,6.915309e+00,7.032600e+00,6.434959e-02,2.183000e-01,-1.900000e-06,2.182987e-06,6.600000e-06,8.500000e-06,2.604500e+02,2.474500e+02,2.474500e+02,2.539077e+02,2.604500e+02,3.797292e+00,1.300000e+01,-1.800000e-04,-1.299997e-04,-8.000000e-05,1.000000e-04,2.368000e+02,2.592600e+02,2.366700e+02,2.481994e+02,2.592800e+02,6.585699e+00,2.261000e+01,-1.500000e-04,2.245996e-04,6.300000e-04,7.800000e-04
K11HA3F,False, Classical,4.300700e+01,4.301300e+01,4.299100e+01,4.300507e+01,4.301400e+01,4.507985e-03,2.300000e-02,-1.600000e-05,6.010699e-08,1.900000e-05,3.500000e-05,5.015200e-02,4.957300e-02,4.876800e-02,4.971599e-02,5.073800e-02,4.377611e-04,1.970000e-03,-9.328134e-07,-5.780735e-09,8.720000e-07,1.804813e-06,3.056200e+00,3.217800e+00,3.056200e+00,3.139330e+00,3.217800e+00,4.692410e-02,1.616000e-01,3.000000e-07,1.616004e-06,2.701351e-06,2.401351e-06,1.523700e+02,1.455200e+02,1.455200e+02,1.489002e+02,1.523700e+02,2.007065e+00,6.850000e+00,-1.000000e-04,-6.849979e-05,-4.000000e-05,6.000000e-05,3.653600e+01,5.670100e+01,3.608800e+01,4.631863e+01,5.670100e+01,6.027575e+00,2.061300e+01,-7.040000e-04,2.016474e-04,1.192000e-03,1.896000e-03
K11HA3J,False, Classical,4.659600e+01,4.660200e+01,4.658100e+01,4.659900e+01,4.665900e+01,1.706133e-02,7.800000e-02,-7.500000e-05,6.033513e-08,6.500000e-05,1.400000e-04,1.779900e-01,1.796500e-01,1.779300e-01,1.788201e-01,1.806600e-01,5.841343e-04,2.730000e-03,-1.850000e-06,1.660902e-08,1.820000e-06,3.670000e-06,5.358800e+00,5.315700e+00,5.315700e+00,5.342708e+00,5.358800e+00,1.215787e-02,4.310000e-02,-3.800000e-06,-4.309910e-07,2.300000e-06,6.100000e-06,1.262300e+02,1.191600e+02,1.191600e+02,1.227050e+02,1.262300e+02,2.045597e+00,7.070000e+00,-1.500000e-04,-7.069996e-05,-3.000000e-05,1.200000e-04,2.020600e+02,2.201600e+02,2.020600e+02,2.110127e+02,2.201600e+02,5.105746e+00,1.810000e+01,-1.700510e-04,1.809985e-04,9.000000e-04,1.070051e-03
K11HA3K,False,  Resonant,5.320600e+01,5.312400e+01,5.302800e+01,5.314202e+01,5.322600e+01,6.413892e-02,1.980000e-01,-9.900000e-05,-8.198012e-07,1.010000e-04,2.000000e-04,3.103800e-01,3.106700e-01,3.080800e-01,3.101433e-01,3.118000e-01,1.040990e-03,3.720000e-03,-1.480000e-06,2.902137e-09,1.600000e-06,3.080000e-06,6.419000e+00,6.257200e+00,6.257200e+00,6.339978e+00,6.419900e+00,4.624299e-02,1.627000e-01,-7.500000e-06,-1.618004e-06,1.300000e-06,8.800000e-06,1.211000e+02,1.139700e+02,1.139700e+02,1.176256e+02,1.211000e+02,2.044589e+00,7.130000e+00,-1.800000e-04,-7.130021e-05,-2.000000e-05,1.600000e-04,2.290800e+02,2.466800e+02,2.290800e+02,2.376647e+02,2.466800e+02,4.991227e+00,1.760000e+01,-6.000000e-05,1.760006e-04,5.900000e-04,6.500000e-04
K11HA3L,False,  Resonant,4.239500e+01,4.219800e+01,4.215400e+01,4.227523e+01,4.239500e+01,8.203475e-02,2.410000e-01,-5.301590e-05,-1.970004e-06,7.400000e-05,1.270159e-04,1.733900e-01,1.593900e-01,1.593900e-01,1.658574e-01,1.733900e-01,3.361879e-03,1.400000e-02,-1.450435e-06,-1.400019e-07,1.740000e-06,3.190435e-06,1.447600e+01,1.463800e+01,1.447600e+01,1.456682e+01,1.463800e+01,4.604182e-02,1.620000e-01,-2.000000e-06,1.620029e-06,8.002401e-06,1.000240e-05,1.038900e+02,9.465000e+01,9.465000e+01,9.928131e+01,1.038900e+02,2.684727e+00,9.240000e+00,-1.200360e-04,-9.240019e-05,-7.000000e-05,5.003601e-05,2.222000e+02,2.136400e+02,2.135300e+02,2.179359e+02,2.222000e+02,2.627338e+00,8.670000e+00,-2.401201e-04,-8.560097e-05,1.100000e-04,3.501201e-04
K11J31W,False, Classical,4.608300e+01,4.608500e+01,4.607300e+01,4.608631e+01,4.611600e+01,1.073971e-02,4.300000e-02,-3.800000e-05,2.012508e-08,3.801901e-05,7.601901e-05,1.525700e-01,1.536200e-01,1.524800e-01,1.532493e-01,1.544700e-01,4.329939e-04,1.990000e-03,-1.200000e-06,1.050342e-08,1.260000e-06,2.460000e-06,1.871700e+00,2.187300e+00,1.871700e+00,2.027054e+00,2.187300e+00,9.163518e-02,3.156000e-01,1.100000e-06,3.156004e-06,6.700000e-06,5.600000e-06,2.090700e+02,1.996800e+02,1.996800e+02,2.042265e+02,2.090700e+02,2.726565e+00,9.390000e+00,-1.700510e-04,-9.390020e-05,-4.000000e-05,1.300510e-04,1.401400e+02,1.597300e+02,1.401400e+02,1.501169e+02,1.597300e+02,5.670033e+00,1.959000e+01,-1.400000e-04,1.959000e-04,6.500000e-04,7.900000e-04
K11J31X,False, Classical,4.493100e+01,4.493000e+01,4.492200e+01,4.493515e+01,4.494900e+01,6.217806e-03,2.700000e-02,-1.900000e-05,-1.003601e-08,1.800000e-05,3.700000e-05,1.095900e-01,1.084700e-01,1.084700e-01,1.093942e-01,1.101400e-01,3.699566e-04,1.670000e-03,-7.800000e-07,-1.119979e-08,6.800000e-07,1.460000e-06,3.310300e+00,3.375400e+00,3.310300e+00,3.345437e+00,3.375400e+00,1.892611e-02,6.510000e-02,0.000000e+00,6.509981e-07,1.500000e-06,1.500000e-06,1.391000e+02,1.335000e+02,1.335000e+02,1.362714e+02,1.391000e+02,1.641277e+00,5.600000e+00,-8.000000e-05,-5.599996e-05,-2.999400e-05,5.000600e-05,1.973800e+01,3.594500e+01,1.968600e+01,2.778522e+01,3.594500e+01,4.805554e+00,1.625900e+01,-1.549535e-04,1.620683e-04,5.370000e-04,6.919535e-04
K11J31Y,False, Classical,4.397700e+01,4.397600e+01,4.396100e+01,4.397191e+01,4.397800e+01,3.187535e-03,1.700000e-02,-1.200000e-05,-1.000801e-08,1.000000e-05,2.200000e-05,4.465400e-02,4.573700e-02,4.438000e-02,4.505492e-02,4.579100e-02,3.614699e-04,1.411000e-03,-5.320000e-07,1.083072e-08,5.750000e-07,1.107000e-06,2.603500e+00,2.919300e+00,2.603500e+00,2.756807e+00,2.919300e+00,9.184024e-02,3.158000e-01,1.800000e-06,3.158006e-06,4.700000e-06,2.900000e-06,2.314000e+02,2.186700e+02,2.186700e+02,2.249090e+02,2.314000e+02,3.706376e+00,1.273000e+01,-1.700510e-04,-1.273003e-04,-8.000000e-05,9.005102e-05,9.926400e+01,1.239900e+02,9.926400e+01,1.117586e+02,1.239900e+02,7.022257e+00,2.472600e+01,-5.800000e-04,2.472609e-04,8.700000e-04,1.450000e-03
K11L28Z, True,Scattering,6.320300e+01,6.323800e+01,6.288600e+01,6.343008e+01,6.379000e+01,2.009235e-01,9.040000e-01,-3.600000e-04,3.506082e-07,3.820000e-04,7.420000e-04,5.584800e-01,5.565800e-01,5.552300e-01,5.591451e-01,5.616200e-01,1.406301e-03,6.390000e-03,-2.270000e-06,-1.899800e-08,2.020000e-06,4.290000e-06,1.349000e+01,1.380600e+01,1.346800e+01,1.362695e+01,1.380600e+01,8.018338e-02,3.380000e-01,-1.300000e-05,3.160165e-06,6.601320e-05,7.901320e-05,3.153200e+02,3.067000e+02,3.067000e+02,3.108305e+02,3.153200e+02,2.365111e+00,8.620000e+00,-4.199160e-04,-8.619961e-05,-1.999600e-05,3.999200e-04,1.000200e+02,1.099500e+02,1.000200e+02,1.051250e+02,1.099500e+02,2.752847e+00,9.930000e+00,-1.000000e-05,9.929965e-05,4.400000e-04,4.500000e-04
K11O60A, True, Classical,4.081200e+01,4.085400e+01,4.078500e+01,4.084906e+01,4.091400e+01,3.129098e-02,1.290000e-01,-7.400000e-05,4.202461e-07,7.100000e-05,1.450000e-04,1.405800e-01,1.366500e-01,1.359100e-01,1.389028e-01,1.419900e-01,1.479052e-03,6.080000e-03,-2.070000e-06,-3.929345e-08,1.560000e-06,3.630000e-06,2.306400e+01,2.320000e+01,2.306400e+01,2.314107e+01,2.320000e+01,3.656576e-02,1.360000e-01,-7.002101e-06,1.359961e-06,1.399580e-05,2.099790e-05,1.294500e+02,1.188400e+02,1.188400e+02,1.241529e+02,1.294500e+02,3.091905e+00,1.061000e+01,-1.500000e-04,-1.060998e-04,-6.000000e-05,9.000000e-05,1.413500e+02,1.596200e+02,1.411500e+02,1.502799e+02,1.596200e+02,5.164659e+00,1.847000e+01,-2.800000e-04,1.827001e-04,9.102731e-04,1.190273e-03
K11O60B,False,Scattering,1.009100e+02,1.008100e+02,1.005700e+02,1.008479e+02,1.010100e+02,9.673191e-02,4.400000e-01,-2.200000e-04,-1.000780e-06,2.400000e-04,4.600000e-04,6.363600e-01,6.363200e-01,6.351800e-01,6.362850e-01,6.369900e-01,3.692610e-04,1.810000e-03,-7.600000e-07,-4.032100e-10,8.600000e-07,1.620000e-06,1.945200e+01,1.939000e+01,1.938800e+01,1.941873e+01,1.945200e+01,1.689976e-02,6.400000e-02,-9.000000e-06,-6.199480e-07,3.000000e-06,1.200000e-05,1.427100e+02,1.414700e+02,1.414700e+02,1.420765e+02,1.427100e+02,3.583003e-01,1.240000e+00,-5.000000e-05,-1.239983e-05,0.000000e+00,5.000000e-05,2.260800e+02,2.283100e+02,2.260800e+02,2.272108e+02,2.283100e+02,6.441337e-01,2.230000e+00,-1.000300e-05,2.229950e-05,1.400000e-04,1.500030e-04
K11Uf0P, True,  Resonant,3.960300e+01,3.929400e+01,3.919000e+01,3.939805e+01,3.963700e+01,1.575101e-01,4.470000e-01,-9.600000e-05,-3.089717e-06,9.500000e-05,1.910000e-04,1.749600e-01,1.660600e-01,1.637300e-01,1.697597e-01,1.761000e-01,3.946139e-03,1.237000e-02,-2.410000e-06,-8.899382e-08,2.300000e-06,4.710000e-06,2.732600e+00,3.081300e+00,2.732600e+00,2.902644e+00,3.081300e+00,9.807538e-02,3.487000e-01,-7.000000e-07,3.486989e-06,6.800000e-06,7.500000e-06,2.417400e+02,2.253400e+02,2.253400e+02,2.332243e+02,2.417400e+02,4.744063e+00,1.640000e+01,-2.800000e-04,-1.640002e-04,-9.000000e-05,1.900000e-04,1.791700e+02,1.649500e+02,1.649500e+02,1.723900e+02,1.791700e+02,4.175984e+00,1.422000e+01,-3.300000e-04,-1.422001e-04,1.500000e-04,4.800000e-04
K11Uf0Q, True,  Resonant,3.940000e+01,3.945600e+01,3.927900e+01,3.940426e+01,3.954100e+01,8.407336e-02,2.620000e-01,-5.300000e-05,5.604331e-07,6.400000e-05,1.170000e-04,2.636600e-01,2.616400e-01,2.597000e-01,2.625068e-01,2.655400e-01,1.357840e-03,5.840000e-03,-1.040000e-06,-2.019160e-08,1.130000e-06,2.170000e-06,3.246200e+00,3.048600e+00,3.048600e+00,3.148377e+00,3.246200e+00,5.705607e-02,1.976000e-01,-4.700000e-06,-1.976005e-06,1.000000e-07,4.800000e-06,1.082100e+01,5.962000e-01,5.962000e-01,5.820108e+00,1.082100e+01,2.985409e+00,1.022480e+01,-1.335000e-04,-1.022480e-04,-6.970000e-05,6.380000e-05,3.354000e+02,3.385900e+02,3.354000e+02,3.369292e+02,3.386000e+02,9.807813e-01,3.200000e+00,-8.004002e-05,3.190025e-05,2.600000e-04,3.400400e-04
K11Uf0R, True,  Resonant,3.941200e+01,3.945700e+01,3.931100e+01,3.939870e+01,3.950400e+01,5.849812e-02,1.930000e-01,-4.500000e-05,4.501320e-07,4.400000e-05,8.900000e-05,2.685200e-01,2.751300e-01,2.675500e-01,2.715072e-01,2.751300e-01,1.975136e-03,7.580000e-03,-7.000000e-07,6.609994e-08,9.900000e-07,1.690000e-06,1.732000e+01,1.679600e+01,1.679600e+01,1.705853e+01,1.732000e+01,1.526324e-01,5.240000e-01,-1.200000e-05,-5.239972e-06,-1.000000e-06,1.100000e-05,2.705000e+01,1.803400e+01,1.803400e+01,2.258597e+01,2.705000e+01,2.627263e+00,9.016000e+00,-1.280000e-04,-9.015989e-05,-7.300000e-05,5.500000e-05,5.036400e+01,5.284300e+01,5.036400e+01,5.154403e+01,5.289600e+01,7.384369e-01,2.532000e+00,-8.100000e-05,2.478936e-05,2.070000e-04,2.880000e-04
K11Uf0S, True,  Resonant,3.951000e+01,3.939000e+01,3.924000e+01,3.940551e+01,3.956300e+01,1.108702e-01,3.230000e-01,-6.400000e-05,-1.199572e-06,6.800000e-05,1.320000e-04,2.554600e-01,2.492300e-01,2.479800e-01,2.517820e-01,2.555000e-01,1.944766e-03,7.520000e-03,-1.090000e-06,-6.229099e-08,1.140000e-06,2.230000e-06,1.187600e+01,1.178900e+01,1.178900e+01,1.183250e+01,1.187600e+01,2.456256e-02,8.700000e-02,-4.000000e-06,-8.700120e-07,4.000000e-06,8.000000e-06,2.057800e+01,1.014400e+01,1.014400e+01,1.534365e+01,2.057800e+01,3.030555e+00,1.043400e+01,-1.470000e-04,-1.043401e-04,-8.198360e-05,6.501640e-05,2.904100e+02,2.929500e+02,2.904100e+02,2.917793e+02,2.929500e+02,7.387282e-01,2.540000e+00,-7.000000e-05,2.540000e-05,2.200000e-04,2.900000e-04
K11Uf0T, True,  Resonant,3.951400e+01,3.925100e+01,3.919100e+01,3.939551e+01,3.961800e+01,1.530455e-01,4.270000e-01,-9.000000e-05,-2.629566e-06,8.900000e-05,1.790000e-04,1.785000e-01,1.762100e-01,1.722100e-01,1.778130e-01,1.837200e-01,3.371784e-03,1.151000e-02,-2.010000e-06,-2.289107e-08,2.120000e-06,4.130000e-06,1.349800e+01,1.321900e+01,1.321900e+01,1.335706e+01,1.349800e+01,7.909824e-02,2.790000e-01,-1.000000e-05,-2.790013e-06,4.000000e-06,1.400000e-05,1.979500e+01,8.105900e+00,8.105900e+00,1.398665e+01,1.979500e+01,3.386664e+00,1.168910e+01,-1.630000e-04,-1.168908e-04,-8.700000e-05,7.600000e-05,1.090900e+02,9.563100e+01,9.563100e+01,1.023431e+02,1.090900e+02,3.910246e+00,1.345900e+01,-2.500000e-04,-1.345899e-04,1.900000e-05,2.690000e-04
K11Uf0U, True,  Resonant,3.929300e+01,3.925300e+01,3.923800e+01,3.940177e+01,3.958300e+01,1.164825e-01,3.450000e-01,-9.000000e-05,-3.997768e-07,8.300000e-05,1.730000e-04,2.629500e-01,2.635700e-01,2.622200e-01,2.653315e-01,2.684600e-01,1.796510e-03,6.240000e-03,-1.540000e-06,6.203723e-09,1.500000e-06,3.040000e-06,1.262300e+01,1.223000e+01,1.222500e+01,1.241382e+01,1.262300e+01,1.166708e-01,3.980000e-01,-1.200000e-05,-3.930015e-06,4.000000e-06,1.600000e-05,1.933000e+01,9.758700e+00,9.758700e+00,1.457562e+01,1.933000e+01,2.800745e+00,9.571300e+00,-1.370000e-04,-9.571302e-05,-6.900000e-05,6.800000e-05,1.539300e+01,1.851700e+01,1.534800e+01,1.689188e+01,1.854800e+01,9.477319e-01,3.200000e+00,-9.900000e-05,3.124071e-05,2.530000e-04,3.520000e-04
K11Uf0V, True,  Resonant,3.942900e+01,3.945800e+01,3.927200e+01,3.940460e+01,3.955300e+01,8.982206e-02,2.810000e-01,-5.900000e-05,2.904391e-07,6.700000e-05,1.260000e-04,2.594300e-01,2.581100e-01,2.559000e-01,2.584475e-01,2.613200e-01,1.334847e-03,5.420000e-03,-1.130000e-06,-1.319176e-08,1.230000e-06,2.360000e-06,4.308400e+00,4.054200e+00,4.054200e+00,4.174705e+00,4.308400e+00,7.440853e-02,2.542000e-01,-7.000000e-06,-2.542008e-06,6.000000e-07,7.600000e-06,3.321600e+02,3.193400e+02,3.193400e+02,3.258509e+02,3.321600e+02,3.741731e+00,1.282000e+01,-2.000000e-04,-1.282000e-04,-9.000000e-05,1.100000e-04,3.002200e+01,3.509300e+01,2.998700e+01,3.246387e+01,3.509900e+01,1.525881e+00,5.112000e+00,-6.600000e-05,5.070948e-05,2.780000e-04,3.440000e-04
K11Uf0W, True,  Resonant,3.957900e+01,3.924000e+01,3.921200e+01,3.940490e+01,3.959500e+01,1.348846e-01,3.830000e-01,-7.800000e-05,-3.389764e-06,8.400000e-05,1.620000e-04,2.175100e-01,2.077800e-01,2.077800e-01,2.124545e-01,2.175100e-01,2.552805e-03,9.730000e-03,-1.350000e-06,-9.729367e-08,1.540000e-06,2.890000e-06,1.075200e+01,1.056500e+01,1.056500e+01,1.065937e+01,1.075200e+01,5.180117e-02,1.870000e-01,-5.001000e-06,-1.870017e-06,2.000000e-06,7.001000e-06,1.791400e+01,6.555600e+00,6.555600e+00,1.225337e+01,1.791400e+01,3.281756e+00,1.135840e+01,-1.709658e-04,-1.135841e-04,-8.600000e-05,8.496581e-05,2.854600e+02,2.817200e+02,2.817000e+02,2.836271e+02,2.854800e+02,1.144599e+00,3.780000e+00,-1.300000e-04,-3.740055e-05,1.599680e-04,2.899680e-04
K11Uf0X, True,  Resonant,3.940500e+01,3.947100e+01,3.932300e+01,3.940049e+01,3.949500e+01,5.012057e-02,1.720000e-01,-5.500000e-05,6.601101e-07,5.800000e-05,1.130000e-04,3.279300e-01,3.313300e-01,3.274200e-01,3.294121e-01,3.314900e-01,9.738688e-04,4.070000e-03,-8.600000e-07,3.400036e-08,1.010000e-06,1.870000e-06,1.747900e+01,1.760600e+01,1.747700e+01,1.753321e+01,1.760600e+01,3.653354e-02,1.290000e-01,-4.000000e-06,1.270006e-06,8.000000e-06,1.200000e-05,2.239600e+02,2.142400e+02,2.142400e+02,2.191123e+02,2.239600e+02,2.831126e+00,9.720000e+00,-1.500000e-04,-9.719999e-05,-7.000000e-05,8.000000e-05,2.635100e+02,2.723800e+02,2.635100e+02,2.679316e+02,2.723800e+02,2.568047e+00,8.870000e+00,-2.000000e-05,8.870035e-05,2.900000e-04,3.100000e-04
K11Uf0Y, True,  Resonant,3.931300e+01,3.953300e+01,3.928000e+01,3.940606e+01,3.953700e+01,9.200160e-02,2.570000e-01,-4.500000e-05,2.200163e-06,4.100000e-05,8.600000e-05,1.364500e-01,1.354900e-01,1.288200e-01,1.364268e-01,1.434900e-01,3.753577e-03,1.467000e-02,-1.510000e-06,-9.594454e-09,1.340000e-06,2.850000e-06,8.589400e+00,8.327500e+00,8.324900e+00,8.436083e+00,8.589400e+00,7.096527e-02,2.645000e-01,-1.140000e-05,-2.619020e-06,5.100000e-06,1.650000e-05,1.240400e+01,1.065700e+00,1.065700e+00,6.771753e+00,1.240400e+01,3.334514e+00,1.133830e+01,-1.688000e-04,-1.133830e-04,-8.300000e-05,8.580000e-05,2.929100e+00,3.274300e+02,2.574000e-01,3.169158e+02,3.599300e+02,9.294673e+01,3.596726e+02,-5.200000e-04,3.243930e-03,3.595647e-01,3.600847e-01
K11Uf0Z, True,  Resonant,3.952400e+01,3.944200e+01,3.928400e+01,3.940371e+01,3.953200e+01,8.477662e-02,2.480000e-01,-4.200000e-05,-8.199701e-07,4.100000e-05,8.300000e-05,1.247800e-01,1.160400e-01,1.110700e-01,1.169273e-01,1.247800e-01,3.503800e-03,1.371000e-02,-1.600480e-06,-8.739739e-08,1.310000e-06,2.910480e-06,3.832800e+00,3.976700e+00,3.832300e+00,3.888674e+00,3.977200e+00,4.157504e-02,1.449000e-01,-5.000000e-06,1.439004e-06,5.300000e-06,1.030000e-05,2.984600e+02,2.828400e+02,2.828400e+02,2.907552e+02,2.984600e+02,4.543220e+00,1.562000e+01,-2.600000e-04,-1.562000e-04,-1.000000e-04,1.600000e-04,8.433900e+00,3.215900e+02,1.267300e-01,2.776023e+02,3.597200e+02,1.319075e+02,3.595933e+02,-6.300000e-04,3.131560e-03,3.595933e-01,3.602233e-01
K11Uf1A, True,  Resonant,3.922300e+01,3.960100e+01,3.918700e+01,3.940324e+01,3.965200e+01,1.613973e-01,4.650000e-01,-1.100000e-04,3.780096e-06,1.040000e-04,2.140000e-04,2.445900e-01,2.490600e-01,2.430000e-01,2.469588e-01,2.513200e-01,2.566263e-03,8.320000e-03,-1.980000e-06,4.470100e-08,1.790000e-06,3.770000e-06,8.644900e+00,8.930600e+00,8.641900e+00,8.786268e+00,8.936800e+00,9.217263e-02,2.949000e-01,-6.100000e-06,2.857004e-06,1.230000e-05,1.840000e-05,2.379600e+02,2.264100e+02,2.264100e+02,2.321250e+02,2.379600e+02,3.409316e+00,1.155000e+01,-1.900000e-04,-1.155001e-04,-8.000000e-05,1.100000e-04,1.675100e+02,1.703600e+02,1.674300e+02,1.690234e+02,1.705900e+02,9.573491e-01,3.160000e+00,-1.000000e-04,2.850124e-05,2.600000e-04,3.600000e-04
